PARCELID,GlobalID,natural
1981-69-2159-000,{84A49F6F-DFEF-47AC-BE7A-6E9294CA78C9},0
1941-82-6142-000,{9F87DCDD-4080-4CDD-901C-F133A512F749},0
2900-15-2925-000,{93546ABB-CB4A-426D-9B19-2C8E961178D5},0
1878-16-1267-000,{6114A515-3D6E-43F1-A54A-61660AF8DC3A},0
1952-43-8121-000,{18004E23-5CA9-4545-93E8-F6AC26F6D583},0
2930-07-7342-000,{A9339812-E5F5-413D-8CFA-6D633A528414},0
1992-99-3500-000,{FF37C899-DFB7-452B-8378-3B79D6CCE3CB},1
1888-05-5755-000,{72CC373F-A907-499D-97C8-2355BF7E6D35},0
2901-55-5063-000,{A6952BF5-3E65-4825-9E8F-2A6F226C61BA},0
1980-72-9438-000,{1CC22BBE-76F2-4EB9-88BD-1261F24A602C},0
2941-22-2152-000,{BBB7122B-DC2D-44B6-81EA-095DED138121},0
2951-53-5744-000,{A743699B-E839-4E16-B1D6-2C7EF9E8ABED},0
1984-56-1230-000,{6A3CE3E8-2319-43D1-99E9-042F2BA90558},0
2901-94-6362-000,{B7D23EEF-C5D8-47CF-9089-D4A66BC3A210},0
2829-04-0968-000,{FD51D803-9898-48FE-AF33-C42CB11EF7B8},0
2818-64-3830-000,{8F89B25C-0780-4CD3-B32D-2F8C7666CD8B},0
2809-98-6010-000,{B6449001-9841-478C-ACA3-B5104E86A762},0
2900-85-2436-000,{B595B4D9-33EE-47B2-B574-FE565598DC59},0
1950-13-5938-000,{A66D2ECA-7200-47B5-9A2D-4C9AAA8E7B0F},0
1878-12-7737-000,{7F529915-07E4-434D-877E-1F12155F7256},0
2910-58-5932-000,{B9BC8E42-95D2-44FE-8C3F-19A96413E010},0
1960-09-9459-000,{A7E18788-8A84-477E-9FED-BA8D1CE7542B},0
1992-92-5969-000,{D0CC866E-1014-46E8-9F19-D17CEE463DCD},0
2921-72-9734-000,{353F0BFC-9599-4961-9120-9984877E409A},0
2910-36-3013-000,{C9D6AF94-1591-4D2B-8D97-9CB095774E4F},0
2942-97-6294-000,{5F44EACB-102A-40C2-82C8-466EEDC3C76A},0
1992-98-9680-000,{501EA33C-47AD-4F54-8C50-7E9E2CA5D11F},0
1990-34-4847-000,{6CB2CB4B-514D-433D-9968-120E96370B0E},0
2951-16-5217-000,{9BE82113-ADFF-4317-90BC-D6D5F7B380DF},0
1889-03-9365-000,{D126C024-1FD1-4B3C-9EA7-50297E91BF4F},0
2827-17-3375-000,{0FDA465F-4F9B-4F7A-A66E-66F09A06831A},0
2910-00-0583-000,{274B1744-596D-4D61-89BB-E1634652F2ED},0
1990-27-5107-000,{653DD707-EDF9-4AE0-8620-0AA496BD335D},0
1960-20-8042-000,{509CDF3C-1265-4159-9742-B6D0B4329735},0
1991-07-2501-000,{8C2CB3CF-AF19-40AD-99FF-E65953AD1BF6},0
2819-03-6409-000,{8818A1BA-5B6A-4BFD-9A5A-7352E2A39AE5},0
1878-53-6902-000,{1D9FE1D4-C994-4811-B008-EA932BBA3DA7},1
2829-48-0490-000,{DE72E755-6966-4D1D-877D-A285B4BF6BAE},0
1961-65-6122-000,{3A399994-7487-4823-AAF5-DEFC03229BDE},0
1897-63-5058-000,{68D50053-2BF7-4EF0-9FC6-F86018F984FF},0
2902-65-8775-000,{70F1446C-0938-4DD8-BFE1-99E70C16DECA},0
2837-79-8118-000,{36CF2C18-7D1B-42A3-BE1F-3D199FCA2633},0
1950-53-5091-000,{4572A2A8-A3A5-4F4A-8EA8-982E28BD435F},0
2933-77-2350-000,{612BC5BB-1EA4-4941-8EC6-FBEC0E46CEBB},1
1980-41-3153-000,{8047121F-AE38-42D5-A9E3-149455FA1D54},0
2807-98-3653-000,{BDF371AD-49F4-4BCF-9FF8-C477210908F5},0
2970-15-3432-000,{C920A3E8-ADE5-42A9-8DA5-345B5010DB41},0
2970-15-3432-000,{44E01DD2-E220-4700-8900-90A4CBCF3B5F},0
2902-63-3961-000,{7955BC00-1603-4EE1-81DE-B43E1DD47E1B},0
1950-32-3296-000,{1B78FCA5-EABB-4488-AD5C-0F2F216EAC55},0
1878-38-2807-000,{B03D54A8-A950-43CF-AC2A-4CE9C80E847A},1
1994-03-5333-000,{4D7D3F74-A0A6-4B17-AB66-7F714ACE0914},0
2817-29-2035-000,{E1ADF5E5-7181-4EC6-B2EE-215C4F7603E5},0
2911-74-9459-000,{47C55BF8-897F-47CC-AC3C-812026BEE413},0
2910-63-1991-000,{CE9E1912-D76D-4758-8245-7836BAE7CFD7},0
1990-62-1068-000,{0BE99E5F-5665-4336-B714-BCDDE1D1884E},0
2809-29-1490-000,{E70944DD-582C-4FCF-A7F0-E9659229D926},0
2839-26-1149-000,{6D2EFF56-6D3B-4EF6-B699-C425D2FBA19F},0
1991-49-5612-000,{835F3F55-E0E1-4516-8621-57AF73C7D502},0
1878-09-6614-000,{DAA0D435-03E2-49A9-A75A-59B7B73C7C25},1
2847-14-5922-000,{9EDC71B5-0902-4103-A487-15AFB5A53AF8},0
1941-50-5157-000,{EDA89B01-013C-4EF2-9221-4C3DE348AF37},0
1975-51-0357-000,{7BD94A98-4ACA-49D7-B421-B927770EF222},0
1899-55-8459-000,{539BC275-953C-4FDF-954D-5BFC58B10C21},0
1887-76-6213-000,{E7BB12F1-3C50-48AF-9FD4-EB29ABB1E2B9},0
1941-33-9405-000,{9104602E-3AC6-4A03-A1F8-2309576B1B20},0
2923-98-8904-000,{66133553-0F4A-40A6-8C12-FF3B1E407B5A},0
1984-02-8561-000,{114764D0-56FF-4A9F-B975-362E86E5EA61},0
2859-90-6770-000,{F22F3EE8-D4A5-486D-9A20-D0BD2AC6E972},0
1993-05-9418-000,{E47EA412-9811-4D0D-A11F-01EAD1728593},0
2912-47-6386-000,{4CAD2EA2-6EDD-4F64-BC08-F2602FC42A6D},0
2950-83-8807-000,{C9827B8E-59A8-4713-A111-373A350F2609},0
2901-25-0332-000,{729DA9D3-EE0B-4962-9BAC-2AAA7B0B73AA},0
1952-48-4484-000,{C3B38FAD-8683-44F8-99DC-5138A475BB15},0
1970-69-2979-000,{3FAD689A-899D-4482-AA43-E17E3E97C9C7},0
1963-74-6123-000,{9FA6798E-C848-4112-841A-0550B650C0C8},0
1941-30-5388-000,{2A01010E-872A-444C-8F54-DF739B7C10AB},0
2829-31-7211-000,{87624487-2868-412C-A4AE-6B2DACC5238F},0
2905-16-9079-000,{9F66F4F1-54FD-4488-95D6-A051D661C627},0
1991-92-2529-000,{6BE7AA00-9A91-49D3-ABBF-9BA4DA2DE6C0},0
2901-40-1971-000,{20FE6AA3-93D3-4886-870A-8C10C01B3C03},0
1889-96-6602-000,{AC21E594-7A84-475D-9B89-CAEB3ADE8979},0
2920-76-9412-000,{21B54026-8B49-4B26-B9B0-725D32AD61DA},0
2910-18-1069-000,{F14C4901-4637-4EED-A4D4-20262F5E81D1},0
2932-07-0934-000,{573AD64B-CB21-462A-9B15-0C08B29F98DA},0
2818-34-9605-000,{F9E3225B-7BEC-46DB-88A3-F96A15D278E2},0
2951-52-4572-000,{CBDAC618-5864-421C-ABE8-F21D7596BC5C},0
2838-02-1682-000,{8FCB9744-F3BA-42FF-BD1C-851088D62EC6},0
2838-26-5161-000,{82F64669-F8B3-4CF3-8261-A94121FC1A7D},0
1888-24-2483-000,{A72C1B22-B5E1-4CDB-AD5D-B6FF96D9C031},0
1950-52-7649-000,{4B260D5E-B5CC-41FA-B145-D79FE8670B2D},0
1950-32-5188-000,{32C1C25A-F099-40B9-8290-CDFABE1F6442},0
1899-49-9709-000,{8BB56837-E1EB-40ED-A343-34041E33F624},0
2829-09-5909-000,{35EA804E-430F-40E9-B4AA-A10EC0EC5C5F},0
2829-75-2874-000,{72322573-BE36-4E9E-B78A-5041065B591B},0
1953-59-1695-000,{03F9FAAF-725E-4872-BD31-18465E30BC22},0
1899-34-9110-000,{8725EB60-FA91-4E4C-BEC4-DEC78744BFE1},0
2911-47-4541-000,{4337E086-7DC1-47EA-BE59-1A88CCA20E1D},0
2920-52-0730-000,{EDBDC17F-A1FD-4F4F-B2E5-47847141E99F},0
1991-64-6666-000,{2F8208EF-C9B3-4172-B3DF-DAC815DF213D},0
2828-48-8717-000,{350A7986-FCF4-4CDF-AAA6-606359F7C7EC},0
1973-41-3841-000,{8266F905-A836-4CB0-9F20-B9AC660927A3},0
2859-46-6474-000,{BFD44184-6E27-4B99-A408-966DD1B72860},0
2901-93-5752-000,{D7C5529D-9BBF-4E2F-A9C2-BEBFDDE8AFA5},0
2902-24-4700-000,{D86E4E57-0C60-496D-A678-0591383AFD5A},0
1981-85-3978-000,{3A66FA8A-9759-4839-8B36-7E8E759A9AF8},0
2900-89-5144-000,{AEE0BECC-2637-4503-B574-1E4A1B5556F7},0
2960-01-2575-000,{ECE89CBB-4F36-4638-8B2C-E853BF466853},0
1878-94-0524-000,{B94E9944-91E0-47B8-905B-F050E6436203},0
2828-76-1596-000,{9EBBD5CE-0E03-4B0E-B14A-60341167081B},0
2818-01-0135-000,{1F2EBB03-536C-46EF-B455-8A75BA427B18},0
1973-58-0799-000,{D4DEA55E-D373-4764-BD7E-23EF4B9B5C57},0
2913-34-7634-000,{CFDABFC4-6252-483B-9ADF-C869FCB40DCA},0
2829-90-3530-000,{F4C4A869-6E2A-4562-9EAB-89327B5A91D5},0
1954-51-0364-000,{53A277B9-C377-46DE-938A-86C54BFC2178},0
2901-97-8338-000,{51B2D3A4-CDB8-4EDC-B1A5-9FD8124AB9ED},0
2828-97-5352-000,{B1BF07D2-53FC-4AAC-9523-58ED8BE1638E},0
2924-74-8695-000,{D6A2E550-F71A-466B-A28B-1A3304A1B978},0
2910-15-2032-000,{FDEA8E60-CD53-4E00-A486-3481F8A9FFE1},0
2924-01-3336-000,{D825727A-660A-4E70-A7E9-ACE4E9E63201},0
2910-61-2087-000,{C4B381A3-BA97-4764-B1F1-EA740B85C14A},0
2910-51-2747-000,{BEB0CD57-5C1A-405A-BCFA-56919AA0589B},0
2914-01-1327-000,{7BDA3BCF-B7A9-4721-AF22-CB1D6B8C5967},0
2828-57-1908-000,{F43D379B-A54B-428D-B9DD-0909C927E60B},0
1973-50-7026-000,{FD358002-A8EF-4487-8251-B0601580B6DA},0
1950-03-4354-000,{0BFA5DF8-117F-49FC-8902-E0341DCCFDAB},0
2910-63-3516-000,{C5087384-EF6A-47F6-B853-D8201336D763},0
1888-11-8744-000,{638B0804-6C80-4D46-8A7B-6DE99E1AEA4C},0
2819-09-8575-000,{978AAE46-D0B2-4D21-BB89-F89B0DA58BFD},0
2807-96-5192-000,{415D933D-C50C-4F47-9B21-605DD104CC4F},0
1940-85-9114-000,{83AEAA27-B697-4231-8ADA-DEBA494FF0C7},0
1878-85-4864-000,{8F6F94B5-0EF6-4A8D-BA7E-415F6BAFC7DF},0
1993-12-5505-000,{761116A7-FA95-4398-8FE0-372773A06B7A},0
1878-69-8671-000,{7F4DC9CE-8796-470E-9B2A-3FD0A33083FA},0
2931-80-2695-000,{471477D9-18D0-4FBE-BD38-79664215C443},0
1992-24-2627-000,{29418595-91DB-4981-9656-5CD1E3E505B8},0
1940-38-6772-000,{61C359C1-AA40-4EEE-A182-D1CE42080F05},0
2910-69-7030-000,{0F44B9C3-1A85-4E27-BD22-349F8378A970},0
1889-04-7404-000,{D0D55CAC-811D-4B84-8D22-920C1C758748},0
2817-77-1815-000,{8E61BDFA-2A08-4508-9772-44A04E22A7E5},0
2900-32-1716-000,{E1BDBBCE-534B-4DA6-8E12-8B20DA76D6B2},0
1888-89-2484-000,{22271F12-A83C-4F15-B7D5-7F14F78E4172},0
1993-83-3608-000,{EAE399CF-900A-47FE-8D86-DB1FCBC3D664},1
1971-66-7090-000,{8F3998CC-1D19-47AE-9497-826E8B23247E},0
1941-54-5219-000,{45AAA0B3-A568-4381-AA54-B727628D0690},0
2903-51-9683-000,{640B21DE-EB3F-4BF0-954A-8CF0EE3A0A8E},0
1950-28-0903-000,{E8C31DC5-40CF-45CE-95B5-E95A74ED0898},0
1963-48-4174-000,{2F120481-19D8-4428-8C77-C6707B7D7DEE},0
1962-67-8561-000,{A8786565-7390-418A-A2DD-CBADBBDE9A6E},0
1983-60-7892-000,{836E0DDA-7EFD-4380-A6EA-D11F1A74150E},0
2901-40-2788-000,{5B1125E4-CB16-4E56-9632-BBFDFF9C8D65},0
1963-09-2831-000,{6F59B54A-BA80-452D-9E4D-E6D304235740},0
1898-17-6456-000,{A60E428D-C904-4A07-B98D-1A14C201DB3D},0
1995-53-1540-000,{7C01494B-6D81-4CCD-8CDA-C6E96CD00905},0
2951-64-6694-000,{7B6E84B3-492C-4845-96E8-76AE8C35AC2E},0
1950-03-1573-000,{04AE556E-9AA8-412B-934A-1941DFB5B5AD},0
2828-69-3805-000,{0F07D369-906F-4732-9730-843CF83F2AA8},0
1980-53-9921-000,{92428BD9-91E0-4766-A091-CD40A506E6DD},0
1980-27-5651-000,{D152E00B-9CBF-4ACA-9A99-C39FEC194C97},0
1899-55-3831-000,{20DF5181-6A78-4514-957F-ED1E067E5EA3},0
2807-89-0687-000,{24CB6CCB-967C-4694-8F3D-39A4C30059CB},0
1940-73-4216-000,{DD26F167-2425-4C78-92E7-D61EC047E485},0
2930-39-5575-000,{4D1B25B5-A978-4045-AD72-3820D6E335F2},0
2901-02-6098-000,{7D7EF801-40B8-4379-8219-ABAD445A1678},0
2819-20-4261-000,{C615E1CB-3525-47B5-BD17-D29A4BA8D2C4},0
1878-43-4194-000,{187CBB1F-94CD-455C-8AB9-1FFB4084EE54},1
2911-04-9204-000,{1CAA4F07-09FC-4A28-A9F9-C82823E5CAC1},0
1995-90-8882-000,{4B91BAC5-8FD0-4742-A1E9-8978FD57DC24},1
1898-80-5465-000,{DA83A307-3396-4006-8316-F6ADAA403F0A},0
1869-81-6171-000,{2A0C130D-318A-412A-8F7D-DE011CD4BEC4},1
1899-31-0876-000,{E735E7BD-DAD6-48D0-A5C2-320DFE91E49F},0
1879-01-5335-000,{AE3A2014-312A-4222-A12B-9B847E76DB65},0
2839-65-1619-000,{FEA26514-2B51-4D66-B333-F8EDF4184BD6},0
1992-98-9841-000,{7C095A93-502B-49FC-8362-B7001A9147C7},0
2847-79-3642-000,{FD2C5442-CC15-4A34-8241-F8304F94BD87},0
1941-50-9408-000,{0BEA6A1E-E94C-4FFB-9B13-036AF6ACDB1D},0
1899-37-4894-000,{6335D0EA-E45F-490E-A21A-784570FAC602},0
1868-75-9229-000,{2E2A4360-8BB9-4C9B-8B5E-30956A647734},0
2818-60-9915-000,{23B08F26-C0B1-40FB-AFA9-7869D6C88B20},0
2900-18-0640-000,{CF0C5434-6A90-4E6B-81BE-B644E06765F7},0
2900-08-6742-000,{5110B120-0E37-4557-B04F-FB86FFFC3FC5},0
1991-06-0620-000,{4ADB7C61-8A26-40E5-854B-0C07B099AF10},0
1952-94-4703-000,{8C7E9375-A563-431B-A2E8-AB2A0F656072},0
1995-30-9353-000,{3FA78422-54BC-4CEA-9DAE-2DE9090C4765},0
1982-56-0221-000,{AEFD2E50-875C-45F9-A551-D49BBC38A474},0
2910-99-8036-000,{0240C1BD-6E8E-49B0-A4C5-13C26497F5D4},0
1950-32-2594-000,{042DEA1B-7428-4263-899A-E9C89127A525},0
1940-59-1592-000,{DFDCFC73-D881-4809-A784-A62B4EF11C48},0
1950-01-7567-000,{7BE012C1-661A-4B28-A5D7-9B9EC9615A9D},0
2951-20-9495-000,{F1279313-AD74-4832-AAF2-075888D48FC0},0
2904-51-1852-000,{41EC3142-40DA-4E1B-9435-451F7A97788F},0
1982-23-9013-000,{EE61936D-2BD4-49E9-B915-5617EA811A98},0
1990-64-9402-000,{622F029A-0D89-46C0-8007-5A1723717F41},1
2901-71-4158-000,{2D07D271-DA72-42B5-A028-37C990D99548},0
2910-26-9918-000,{E4718021-50C0-4890-9C29-E9E238A61468},0
1952-41-8624-000,{5E99BE2C-517C-41D6-AA5C-ED109094CC09},0
2900-63-8505-000,{6880FB06-BAE1-41BE-9950-A57D8D9D7881},0
2925-70-5220-000,{736FB6D3-CBBD-4C22-81B2-35A562A8BF83},0
2920-37-9853-000,{8ADE50DF-CC65-4762-A956-F98B297BA35A},0
1899-24-1369-000,{45CB43ED-CCBC-4199-991D-300032AC1000},0
1952-42-2247-000,{5B1F4A6B-5D5A-4EB5-B7DD-1D455E5075C5},0
1950-25-9145-000,{FFE40038-C5D4-4072-AE45-DC7D4036E6A5},0
2838-25-9706-000,{793D4DF8-A2F9-4392-A530-97836F153FDD},0
2819-25-7609-000,{958110E9-F1CA-431D-9AF8-F5401F609D81},0
1897-97-4958-000,{261AB26B-9187-45A0-8A52-92018BF0C698},0
2930-00-6619-000,{154D390F-F551-4E0E-A368-0F2AE6FD6603},0
2849-13-3472-000,{9C541212-B96C-4CB7-95D3-CAA462F3F7F0},0
1952-04-9369-000,{CB68B244-55FF-4CA1-8014-27265C7B9885},0
2932-71-6730-000,{05AABD95-7943-4217-AD3F-A191171C751F},1
1940-29-3593-000,{30721C1D-1363-4E91-9B0B-FE9E7A1BF3D6},0
1950-08-5038-000,{644263BF-4287-40F2-AD68-9F7032C2E743},0
1878-12-3882-000,{9CBE6FB7-940E-4DB8-AA52-FA0DAEE6EC26},0
1950-16-3676-000,{65BCE8D7-64CD-404B-99CF-A79C3475AC5E},0
2818-40-5326-000,{ED5EC7FF-22EE-436C-86A1-446E8D002D88},0
2817-16-9390-000,{D4D0EAAF-073E-467A-BECF-28093B977244},0
2915-59-9484-000,{D0DA7EE3-3D57-4E4D-98C5-91FA0C630CA3},0
1950-68-6482-000,{1DB07CF5-9DE6-40BD-9DE5-EE9C3EAAD66A},0
1899-65-2351-000,{FB2F0261-9DD3-4819-8904-82204ADAD572},0
2819-73-1892-000,{48396D96-2174-485A-87F0-6C0D0154B2D0},0
2920-03-3204-000,{0514A1AC-D1F1-4FAF-AC09-936703B25F26},0
1994-26-5987-000,{6C449202-105E-42CA-9C75-85BF5A128F83},0
1974-54-9255-000,{D2146AEA-EE9F-47F6-80DD-78F2F8957985},0
1950-27-5289-000,{9DA95D3D-C9A7-41A8-AD83-B0D61D35F75F},0
2950-29-4324-000,{D085D5BF-235D-4478-8F70-96289805E034},0
2934-00-5918-000,{93FE661D-2E81-44F8-9544-F5CEF7AEDCF9},0
2819-63-1983-000,{81D4F7E8-C3ED-4D86-9558-D92ABB92B5FD},0
2901-49-3004-000,{8E6BFEE2-CDD2-4418-B2B0-25B3957FC20D},1
1889-30-8711-000,{D98BC7BD-ED9D-4585-BAE2-6FD7D0514B80},0
2910-44-5528-000,{7B28BDD0-0D34-417F-8146-2B5CB1D0F00D},0
2900-24-9769-000,{A884395B-887F-4914-A18F-653677375D1A},0
1954-84-7918-000,{50E1717D-86DA-4248-8FB3-CC0504AD6D57},0
1897-53-6399-000,{3BC86367-02E2-4171-857E-6F48CFF5350D},0
1950-29-1138-000,{C9423889-AFB0-4D5B-82DC-D158E9A5C2D5},0
1962-42-7379-000,{C5BE338C-38D4-4820-BF13-0AF43D81ABE9},1
1983-72-3752-000,{6573BA84-7D87-4A78-9FBF-0DE1B933683C},0
2900-23-8242-000,{17EF39DB-AE05-4D58-B017-8DF6EB090EF1},0
2912-64-5449-000,{90664954-584D-426F-98BB-A43516D88780},0
2921-48-9587-000,{2908B5C7-085B-4798-BC24-C9C12CD2D8C3},0
2819-38-7067-000,{B7A3E169-05A5-41AD-85E5-935D72A8837A},0
2818-62-5223-000,{1C23673E-411A-4569-A53E-7D673B60F58D},0
1940-48-2215-000,{AC12A5DE-72FE-4564-B141-7CD95C99E0C7},0
1950-24-1227-000,{CEF39811-B40A-4B60-98E9-25CECA150CD2},0
2951-31-1349-000,{30EBF229-3D81-4E08-857B-E65D85B767C4},0
1941-52-0228-000,{81233751-1823-415C-A539-86A8D89F072D},0
2857-79-9445-000,{51B50A54-D6E8-4EB1-8032-29F8BD99CC9F},0
1950-56-6116-000,{6880C79A-ACA1-4221-8E66-9BE66145788C},0
1941-40-6404-000,{A8A6BB7C-B28A-42D3-903B-AB215511C68B},0
1888-96-1514-000,{0CC5230D-375A-4E94-A2F8-C4BC2DFC288C},1
1899-83-0810-000,{750AD8B1-7A0A-45B4-8B6A-BA1BAAD59A23},0
1888-17-5197-000,{2E176D2A-CE4D-4E8A-ADB1-B6AEF652399F},0
1943-91-7088-000,{59C45AB9-0CF9-46C3-9E28-B7D8761B4782},0
2818-84-3537-000,{50AFA69D-3011-43BF-9CFE-E98C96072E4B},0
2829-14-0837-000,{226E712F-A9C8-4BED-9439-098F5B29D293},0
2940-42-8813-000,{D0CF039A-8796-433C-B5F0-71BF1E809C7E},0
1868-94-6713-000,{661A7E03-1D45-4182-BC24-AC887EDE24DE},0
1899-73-1647-000,{57810D29-69D3-42BF-9DB5-49FF31790C18},0
2902-48-2988-000,{683BC4D7-14B8-4B61-85AE-4B9FF46D4B86},0
1960-43-3786-000,{26B82955-66ED-420B-9D45-8C94A4C988E6},0
2910-93-0276-000,{1767021B-C60E-43AC-AF6E-8EBC1B8598B6},0
2819-56-1330-000,{18F0E98C-A790-430A-9BC7-0D9524A1D9B2},0
1990-45-1875-000,{AE0F65A1-934A-4DF3-9FC5-FD2CB5C13872},0
2859-61-8938-000,{D9253F7A-2C6E-4333-ACD6-70AA6875AEBF},0
2829-49-4826-000,{8C065DF8-51FF-4D7E-A9C3-E0AD41A8FCBE},0
1970-41-4450-000,{14B71F5F-A1F2-4E16-94A0-0AA3889BF33A},1
2910-28-8752-000,{743EC64D-1BFB-499B-9AAC-23A7C612E6B8},0
2940-34-4527-000,{0C6A940C-A949-45AD-B1C5-D95AD7E249BA},0
1941-62-7353-000,{E7879EE8-2C4D-4977-9296-D6DD36FEFBA2},0
2910-68-7593-000,{11E32CE0-B3F1-4BCA-847F-06E8CEF529D3},0
1951-36-4932-000,{4997FF90-AA48-4A83-B1EE-E98C34DDC02A},0
2838-26-6543-000,{5E2AD57C-37EA-4E88-B45F-0F3E260721BE},0
1950-14-0248-000,{FC31C83E-E87F-4BF6-80E3-C00135BB58A6},0
1941-71-2273-000,{2DF0E75E-42E0-4F89-A47D-3270785A0A23},0
2807-85-8404-000,{2230FA9D-1EE7-4F7C-A89F-064FB11A4C6E},0
1878-64-4759-000,{5163AF08-3DEB-4F15-B191-59AD37DE92B5},1
2849-97-0821-000,{02086654-AD05-4C73-AA8A-541168C07597},0
2829-45-3665-000,{B45F678F-40E2-4892-87E2-BD6E69E9656A},0
1993-17-8576-000,{C7B40A07-5237-4B73-A004-26EB48187A2D},0
1940-57-0670-000,{0EF0ADE2-F324-4869-BC7E-F0116864EE5F},0
2848-06-1600-000,{8EEDB1A3-1623-45A1-808D-3144FFDAF3AC},1
2912-04-2330-000,{E890AFEF-104B-4F26-ACB5-ABE84DA17F56},0
2950-86-0578-000,{70AF9A68-B2B1-422B-95E7-45C47EA25B69},0
1950-26-1551-000,{E67CFABC-4FA6-437F-8A44-50899F63DAEB},0
1941-34-6162-000,{20C42EB2-2736-4D97-B8F4-07DD0227E287},0
2911-24-1552-000,{88D35ADA-1A08-49C2-9C47-D4FDCFAB8CCD},0
2902-20-0431-000,{33155C71-1CA2-4989-B279-044D583E1CA5},0
2902-72-4020-000,{E653BC8B-5062-4F44-93BF-6C9CB15F4538},0
1879-72-2665-000,{EDC43B47-85DC-477E-98C0-A861BB94E514},0
1962-89-6848-000,{E3C47B51-FA97-427F-8A98-1EC9A35AEFFD},0
2920-41-6533-000,{28601203-D3D6-4BFA-B724-E53B4DCB7D8A},0
1974-78-2843-000,{FE0F2F25-C599-496E-A72B-BDB13390AF30},0
2859-48-5117-000,{850DAF6B-CEE9-49F4-B5DB-C018F5A94AC6},0
1888-06-4019-000,{9A034DA9-5C8C-45CA-9C1A-26459546D90A},0
1950-07-1677-000,{CB6ED0FC-3A0F-40CA-8BF0-F445F4771E27},0
1940-29-4453-000,{CEC0C1D2-83C7-4050-A3D3-ACEDA62B6DBB},0
1971-15-6647-000,{36BD5A54-B47E-493E-8C52-7CDA8C59F767},0
2951-15-1439-000,{B0EC32BD-9309-4045-8F4C-EF1DDDB93811},0
2912-24-0086-000,{E745B135-64DB-4096-89E2-036582509E27},0
2915-29-1585-000,{68A35C84-51E1-4A29-9191-4B95604B640B},0
2915-29-1585-000,{FEEE3CBE-0D7B-43C1-B6FC-59F1CA082787},0
2818-65-8308-000,{61E62C57-2FDE-4C82-830B-AD7C5596C242},0
2901-35-9531-000,{9AABDCEC-2EA4-4095-8A19-032CB65FCC06},0
1942-76-4561-000,{6D91F5A5-6814-4849-B028-D9A9E794FDFE},0
2950-46-0520-000,{4004E8A6-3652-4801-AF0C-E601E8E8D0D9},0
1943-99-2277-000,{0382C255-AE0A-45F2-BBFB-269F327B3C76},0
2931-80-8579-000,{C842F55C-C20C-4EB4-9B17-0D3C8CE86AB1},0
2807-58-7150-000,{A70ECD95-2B88-4662-8D04-1BC1269782E9},0
2807-87-8057-000,{DA34D83A-9B28-4D5F-9DF0-2E5C34322036},0
1970-29-0040-000,{081EFC7F-0A22-4818-8F6A-598EC5C29924},0
2920-01-9773-000,{87366CF3-100D-40FB-B552-70781D09E2D2},0
1950-53-9469-000,{FA4A8069-DF00-4DB0-B963-699AF9C2CAA2},0
1980-49-0664-000,{8DC729AF-6590-40FA-B29D-066072C4B6BB},0
2920-23-9136-000,{A97D3512-4EC8-43A1-97B6-005BC07A5DB7},0
2901-55-6337-000,{BA9B4C81-01D0-4CF8-B3C7-D63340B978BB},0
2847-26-7434-000,{E3AE6444-D436-45AE-8816-7D4511B11A88},0
1950-45-2510-000,{7534333D-8214-48DF-9C9D-02CA20F93DA4},0
1950-28-0449-000,{14C9E0B3-DF08-4E70-B099-313AA61460D8},0
2847-57-0100-000,{799ABE3D-E9D8-44DF-A337-77063598DEA2},0
2921-90-1402-000,{42C165A2-2305-463F-A6AA-BBC783AB84E0},0
1887-12-7017-000,{74D89B9B-8C34-490C-98E4-8C8B131EE3E8},0
1970-69-4134-000,{BDBE2C74-0382-4C9A-9A20-91334C4E00E0},0
1898-69-0942-000,{A93D729F-9F17-4732-B630-4E550BD03425},0
2837-98-8941-000,{141A853C-F807-4E64-8B46-EE70A4579F9A},0
1995-71-0681-000,{A74351BE-37A2-4AD3-BED6-FB4510CD58EC},0
1878-15-7148-000,{48548374-4C0B-4E2B-979F-1FD2959304FF},0
1879-06-6480-000,{D7DF9076-3DA8-4E08-A864-C19CC46FFDE0},0
2924-79-6617-000,{B4D30C0D-D898-4904-95CD-5F8760A8EA26},0
1960-67-1718-000,{E04F23F4-3452-456A-93B6-CD7E97444C5D},0
2920-00-5392-000,{4944FA58-C6C5-4AC3-B434-69A17B5EFC3D},0
1981-10-6481-000,{AAAA12C9-4CF1-4AF1-8E42-287496B644D4},0
2901-08-7437-000,{2149BA5A-FA7F-4CC1-BE0D-FA23BF78F6BD},0
2960-53-7935-000,{9A8E8DAA-D052-454E-A34A-C4FDBAF3127B},0
2910-57-3825-000,{1CFC6375-B90A-44B8-939C-4423A3F5DBF1},0
1889-69-2338-000,{A10F7D64-994F-4837-8B09-245E26E0132A},0
1899-36-9618-000,{404CCBD5-61CC-4FEE-8677-E977819FFA3E},0
1963-54-0468-000,{C9C1D585-255B-451A-8211-C532A00B8C0C},0
2904-52-9245-000,{6FAC2CAF-B990-489E-B3BA-E711F260E9C9},0
1889-60-9960-000,{DC2EDFCD-23FF-46E2-AD11-C9044A8A244D},0
1990-07-9973-000,{00E1BA32-3CF0-4844-9DAD-68B5F5E22C40},0
2960-06-5486-000,{C32CC6EB-2CDA-4DC1-981E-D9932B8AB2A1},0
2839-04-0872-000,{4B974876-162D-45C4-B1E1-C292A50D42FB},0
